arena,question_number,digits,target,level,equation,image_path
arena2,22,4308,72,Level1,4^3+8+0=72,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/7b8a1b06-8a4a-46a6-a5f8-49d5ff84dfbf.png
arena2,22,4308,72,Level1,8\cdot4\cdot3,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/b48e6e59-8fcb-404a-8d2f-5cffd21d4df5.png
arena2,22,4308,72,Level1,\left\lbrack\left(4\cdot8\right)\cdot3\right\rbrack+0=96,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/9f18b97d-68a7-4fa8-9bcf-d8c5e103624e.png
arena2,22,4308,72,Level1,4\cdot3,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/80835cf8-3408-4ac8-9a75-2971777b62d7.png
arena2,22,4308,72,Level1,3^4-8+0=73,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/8fb86b5b-e84a-4713-a962-714e465e8228.png
arena2,22,4308,72,Level1,,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/3fb1d7b6-b059-47c1-8027-dcb9bea2e4c2.png
arena2,22,4308,72,Level1,3^4-8+0=73,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/06126009-2b32-4af0-8f1b-a0687690d106.png
arena2,22,4308,72,Level1,,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/e2d5ec9b-1e55-4b83-a4e5-2999461b2688.png
arena2,22,4308,72,Level1,,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/998b5c8c-56bc-4716-a70d-8599635bd61a.png
arena2,22,4308,72,Level1,4^3+8+0=72,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/b75fc8a6-97d2-49fb-894a-c28159615819.png
arena2,22,4308,72,Level1,\left(4+3\right)\cdot8+0=56,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/3daa2773-427e-4ff5-9225-5c37056e3c01.png
arena2,22,4308,72,Level1,,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/81ea632d-f2f8-47da-9ad8-fba92be27358.png
arena2,22,4308,72,Level1,\left(8\cdot3\cdot4\right)+0=96,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/c6640423-d7fe-4f7e-b818-2c091b5e2499.png
arena2,22,4308,72,Level1,4^3+8+0=72,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/6e8182a3-0f7f-45ff-a539-f991179cee70.png
arena2,22,4308,72,Level1,\left(\left(4+3\right)\cdot8\right)+0=56,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/03179b54-cb59-4ee6-97ee-48533743c4cd.png
arena2,22,4308,72,Level1,\left(4^3\right)+\left(8+0\right)=72,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/9636c71e-f7c2-46a7-88c8-49b5db63c674.png
arena2,22,4308,72,Level1,\left(4\cdot3\cdot8\right)+0=96,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/18e87b67-81da-4f32-92b6-4124ee39d8c2.png
arena2,22,4308,72,Level1,\left(8\right)\left(4\right)\left(3\right)+0=96,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/1e012bee-eb12-490f-9572-c44b16783a3d.png
arena2,22,4308,72,Level1,,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/a132b848-b499-48d9-aab1-41edc6f8123c.png
arena2,22,4308,72,Level1,\left(4\cdot3\cdot8\right)+0=96,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/9608e165-d5da-4722-9c15-46dc228578c3.png
arena2,22,4308,72,Level1,3^4-8+0=73,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/566aad65-10bf-4cd8-9675-29c566f85d8d.png
arena2,22,4308,72,Level1,\left(\left(3+4\right)\cdot8\right)+0=56,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/d115e150-8bab-4d2a-b54f-9bc7a30b26ad.png
arena2,22,4308,72,Level1,,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/ce2ac129-9424-4ac5-9a56-7abf1a731d77.png
arena2,22,4308,72,Level1,3^{\sqrt4}-8+0=73,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/b56ecc3a-1ff2-45db-b1a4-6b98a1a4ad0f.png
arena2,22,4308,72,Level1,4+3\cdot8+0^2=56,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/665bef2d-eb93-4876-a69c-6f22e66ef7c6.png
arena2,22,4308,72,Level1,4^3+8-0=72,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/b5d46198-4ddd-4f4f-8d3e-309c82990e1c.png
arena2,22,4308,72,Level1,\left(4\cdot3\right)\cdot8+0=96,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/d94f229d-47c5-43af-ab7b-d891d02aa342.png
arena2,22,4308,72,Level1,\left(3^4\right)-8+0=73,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/6424bb27-ee4c-40e3-bcc0-cba5114a121d.png
arena2,22,4308,72,Level1,4^3+8+0=72,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/d73ae109-c84c-4a7e-8b1e-c5f1ddd5574b.png
arena2,22,4308,72,Level1,3^4-8-0=73,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/aa11e09b-d295-45e3-bda5-8824e2f74f6f.png
arena2,22,4308,72,Level1,4^3+8+0=72,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/715de79b-9833-4306-be83-917d9caeab3a.png
arena2,22,4308,72,Level1,4^3+8+0=72,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/12d22faf-201f-4285-9efc-aff850dfec28.png
arena2,22,4308,72,Level1,4^3+0+8=72,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/68919117-8972-4e85-af5f-42f6d00d65b1.png
arena2,22,4308,72,Level1,4^3+\left(8+0\right)=72,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/bca4bd7c-5550-4f72-8267-5351a018cb7d.png
arena2,22,4308,72,Level1,8\cdot\left(4\cdot3+0\right)=96,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/a5ef15ba-cac8-4262-b759-e7b40026cb68.png
arena2,22,4308,72,Level1,,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/bca4bed3-c73b-4895-af43-aa98eeb64b7e.png
arena2,22,4308,72,Level1,\sqrt{3^4}\cdot\left(8+0\right)=72,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/e2589f6a-c4c9-4e19-8b1a-e719844fc201.png
arena2,22,4308,72,Level1,\left(4^3\right)+8+0=72,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/f3f2ce85-8a03-48bb-b3bd-d00b0575afae.png
arena2,22,4308,72,Level1,\left(4\cdot3\right)\cdot8+0=96,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/256db48d-a969-4fab-addc-aaeaacb23c5e.png
arena2,22,4308,72,Level1,3^4-8+0=73,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/0f6776e9-8f0b-4945-a574-a7dcc74ffe0a.png
arena2,22,4308,72,Level1,8^{4^0-3}=64,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/31900b9e-b10f-497b-9cfa-8e8c851392e3.png
arena2,22,4308,72,Level1,,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/708a9930-29ad-40b7-ad99-5ba1ab6095f7.png
arena2,22,4308,72,Level1,8\cdot\left(4+3+0\right)=56,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/bf1be2b8-7957-4f22-8068-2b439230621c.png
arena2,22,4308,72,Level1,,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/ac1f6df5-a99a-4186-9703-11fe8eff08ce.png
arena2,22,4308,72,Level1,4^3+8+0=72,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/7f58fa49-eb45-49ac-aebe-cd3c6c166c43.png
arena2,22,4308,72,Level1,4^3+8+0=72,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/ba7ace63-361d-4bc3-b7a2-e49abbc2232b.png
arena2,22,4308,72,Level1,,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/c7df8b76-c749-44e1-8df7-46e06aa22a66.png
arena2,22,4308,72,Level1,4^3+8+0=72,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/b80af114-ed53-4829-91d6-5a040b38153c.png
arena2,22,4308,72,Level1,\left(4\cdot3\right)\cdot\left(8+0\right)=96,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/b255eefb-72b3-41eb-9966-530bbabb50bd.png
arena2,22,4308,72,Level1,3^4-8+0=73,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/afddd76b-3ed3-4cc0-8d5b-d808b293be13.png
arena2,22,4308,72,Level1,\left(4\cdot3\right)\cdot8-0,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/cf63332a-bbe2-43d2-a120-49f1cb0661bd.png
arena2,22,4308,72,Level1,,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/1e9b9c78-e5a2-47db-bdea-121ae3f70bfc.png
arena2,22,4308,72,Level1,3^4-8-0=73,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/afa002b2-7cd5-458e-8ec9-e31c1e42dc7b.png
arena2,22,4308,72,Level1,4^3+\left(8+0\right)=72,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/6c914892-e8df-4491-bb56-19a7d911402d.png
arena2,22,4308,72,Level1,\left(3+9\right)\cdot8+0=56,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/fc147881-d806-4a65-beaa-f0f4a10dbef0.png
arena2,22,4308,72,Level1,4^3+8+0=72,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/960967ba-947b-44af-ae9b-9473c78ae264.png
arena2,22,4308,72,Level1,\left(8\cdot4\right)\cdot3+0=96,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/27658523-c200-49ab-8b45-e35ac2eba805.png
arena2,22,4308,72,Level1,4\cdot3\cdot8+0=96,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/3d948f54-5157-43bf-83e7-e9b9fa7666d6.png
arena2,22,4308,72,Level1,8^{\left(3-4^0\right)}=64,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/361b152d-3b61-4697-a275-71e611b640fb.png
arena2,22,4308,72,Level1,4^3+8+0=72,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/1c933814-9fb5-4f1d-9311-bd91ff98971c.png
arena2,22,4308,72,Level1,\left(4^3+8\right)+0=72,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/a3795258-8df0-4698-b012-4aadee581c2b.png
arena2,22,4308,72,Level1,4\cdot3\cdot8+0=96,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/1eff27d7-3b8d-443e-8c62-7d56627c4677.png
arena2,22,4308,72,Level1,\left(4\cdot3\cdot8\right)+0=96,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/96cf2f94-1c1f-42b9-be9d-2134de42682b.png
arena2,22,4308,72,Level1,,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/735d8ee4-7045-4fec-b959-d0f5cf3033e3.png
arena2,22,4308,72,Level1,\left(4^3\right)+\left(8+0\right)=72,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/5cc91478-1cb9-43cf-b67a-941232c79b12.png
arena2,22,4308,72,Level1,\left(3^4\right)-\left(8+0\right)=73,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/4ba4c7cf-bf89-4b65-98ba-476cf39733cf.png
arena2,22,4308,72,Level1,4+327\cdot8=56,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/ee58cd17-c327-4d35-b16a-a5d951ff2c98.png
arena2,22,4308,72,Level1,3^4-\left(8+0\right)=73,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/752e1a6a-600a-4565-88ab-544b5ba2fffc.png
arena2,22,4308,72,Level1,3^4-8-0=73,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/febebb7a-8fe5-4e32-9e0d-579f16523197.png
arena2,22,4308,72,Level1,8\cdot\left(4+3\right)+0=56,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/7bddfdda-0069-46ca-bd7e-fcfec4bea963.png
arena2,22,4308,72,Level1,3^4-8+0=73,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/5a23ff17-f142-44a2-8e23-6b86f8487616.png
arena2,22,4308,72,Level1,8\left(4+3\right)+0=56,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/4f372973-c6b6-4eb6-b989-514101f25487.png
arena2,22,4308,72,Level1,,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/c9e2f372-d356-43cf-8aef-2d0554415269.png
arena2,22,4308,72,Level1,8^{\left(3-4^0\right)}=64,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/b8eaf2cd-47fb-4447-aa82-8ff54fb235e0.png
arena2,22,4308,72,Level1,4^3+8+0=72,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/f270f42b-374c-40bc-b389-f9b941068273.png
arena2,22,4308,72,Level1,\left(4\cdot3\cdot8\right)+0=96,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/3b17a431-081d-4b50-8e91-9082bbaf06fc.png
arena2,22,4308,72,Level1,8^{3-4^0}=64,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/69b8d91d-c268-4774-9f93-8d775d8538ad.png
arena2,22,4308,72,Level1,3^4-8-0=73,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/93cf8034-4e89-4e94-bab8-3bad5783f954.png
arena2,22,4308,72,Level1,4^3+8+0=72,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/784d6fff-518a-4cb8-a73c-dcd9930ff796.png
arena2,22,4308,72,Level1,,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/4bf8198a-5dd3-4819-b051-dcddb7d9aa41.png
arena2,22,4308,72,Level1,,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/d9be9c29-35e4-46c5-8a20-9294cd3bca5d.png
arena2,22,4308,72,Level1,8\cdot\left(4+3+0\right)=56,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/9baaae25-89d9-4f3c-9d02-cb346f88ea8d.png
arena2,22,4308,72,Level1,4^3+8+0=72,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/0958fa27-3fa3-4b02-b871-8da07425f117.png
arena2,22,4308,72,Level1,\left(4\cdot3\cdot8\right)+0=96,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/e19f6167-a455-49c0-a891-9d4c85e3cc91.png
arena2,22,4308,72,Level1,\left(4+3\right)\cdot8+0=56,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/671450a6-e064-4e95-9b7a-afcba3c84da4.png
arena2,22,4308,72,Level1,,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/171966cc-5ecc-44e1-bc9b-a94f4a9bbbc5.png
arena2,22,4308,72,Level1,\left(\left(4\cdot3\right)\cdot8\right)+0=96,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/b558ce8a-033b-4f53-94d9-8a316e1ed590.png
arena2,22,4308,72,Level1,4^3+8+0=72,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/450cf5ed-756c-4290-af42-9cbefec89665.png
arena2,22,4308,72,Level1,,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/b9b8f951-bb1c-4869-b9bb-ae41c2719a78.png
arena2,22,4308,72,Level1,3^4-8-0=73,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/bbe2da76-d052-4191-ac02-c4fb3a4dc56d.png
arena2,22,4308,72,Level1,\left(4+3\right)\cdot8+0=56,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/8133644b-abcf-4460-b420-8fbee5b9e5fb.png
arena2,22,4308,72,Level1,\left(\left(4\cdot3\right)\cdot8\right)+0=96,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/dcde5e73-ea53-4ddc-a993-02a04b801fa6.png
arena2,22,4308,72,Level1,,f3677029-351b-43f3-9771-fdf2f5326e78/5eeb8505-e566-4578-a1dc-abcb5478529e/d56b4b1f-2ea9-43d3-98f3-438a5aad93b3.png
arena2,23,2044,83,Level1,\left(4+4\right)^2+0=64,f3677029-351b-43f3-9771-fdf2f5326e78/29689494-ba4d-4cc6-b62e-0072566c51eb/febebb7a-8fe5-4e32-9e0d-579f16523197.png
arena2,23,2044,83,Level1,\left(4-2^0\right)^4=81,f3677029-351b-43f3-9771-fdf2f5326e78/29689494-ba4d-4cc6-b62e-0072566c51eb/a712af3f-de2e-4fbe-859d-c215c7b3e950.png
arena2,23,2044,83,Level1,\left(4\cdot4\right)\cdot\left(0\cdot2\right)=32,f3677029-351b-43f3-9771-fdf2f5326e78/29689494-ba4d-4cc6-b62e-0072566c51eb/de1ae4b7-21ea-476b-a83a-8d12b33cf3c5.png
arena2,23,2044,83,Level1,\left(2+4^0\right)^4=81,f3677029-351b-43f3-9771-fdf2f5326e78/29689494-ba4d-4cc6-b62e-0072566c51eb/450cf5ed-756c-4290-af42-9cbefec89665.png
arena2,23,2044,83,Level1,\left(4\cdot4\right)^2+0=83,f3677029-351b-43f3-9771-fdf2f5326e78/29689494-ba4d-4cc6-b62e-0072566c51eb/a42d5c35-f353-4527-9974-4eec3a717df4.png
arena2,23,2044,83,Level1,\left(4-2^0\right)^4=81,f3677029-351b-43f3-9771-fdf2f5326e78/29689494-ba4d-4cc6-b62e-0072566c51eb/53c08aec-28db-44d5-96e3-d33ff625410b.png
arena2,23,2044,83,Level1,\left(4-2^0\right)^4=81,f3677029-351b-43f3-9771-fdf2f5326e78/29689494-ba4d-4cc6-b62e-0072566c51eb/c174dc58-efb4-420e-b526-2d00c14cddab.png
arena2,23,2044,83,Level1,\left(4-2^0\right)^4=81,f3677029-351b-43f3-9771-fdf2f5326e78/29689494-ba4d-4cc6-b62e-0072566c51eb/566aad65-10bf-4cd8-9675-29c566f85d8d.png
arena2,23,2044,83,Level1,\left(4-2^0\right)^4=81,f3677029-351b-43f3-9771-fdf2f5326e78/29689494-ba4d-4cc6-b62e-0072566c51eb/d2a1bdef-b4e8-4cad-a97a-98cc9e4b4b38.png
arena2,23,2044,83,Level1,0+\left(4+4\right)^2=64,f3677029-351b-43f3-9771-fdf2f5326e78/29689494-ba4d-4cc6-b62e-0072566c51eb/9608e165-d5da-4722-9c15-46dc228578c3.png
arena2,23,2044,83,Level1,,f3677029-351b-43f3-9771-fdf2f5326e78/29689494-ba4d-4cc6-b62e-0072566c51eb/cf63332a-bbe2-43d2-a120-49f1cb0661bd.png
arena2,23,2044,83,Level1,\left(2+4^0\right)^4=81,f3677029-351b-43f3-9771-fdf2f5326e78/29689494-ba4d-4cc6-b62e-0072566c51eb/ba7ace63-361d-4bc3-b7a2-e49abbc2232b.png
arena2,23,2044,83,Level1,\left(4+4\right)^2+0=64,f3677029-351b-43f3-9771-fdf2f5326e78/29689494-ba4d-4cc6-b62e-0072566c51eb/f83a1638-1db2-4617-a766-b6279f5dbd3b.png
arena2,23,2044,83,Level1,\left(4-2^0\right)^4=81,f3677029-351b-43f3-9771-fdf2f5326e78/29689494-ba4d-4cc6-b62e-0072566c51eb/4f372973-c6b6-4eb6-b989-514101f25487.png
arena2,23,2044,83,Level1,\left(2^4\right)\cdot4=96,f3677029-351b-43f3-9771-fdf2f5326e78/29689494-ba4d-4cc6-b62e-0072566c51eb/93cf8034-4e89-4e94-bab8-3bad5783f954.png
arena2,23,2044,83,Level1,\left(2+4^0\right)^4=81,f3677029-351b-43f3-9771-fdf2f5326e78/29689494-ba4d-4cc6-b62e-0072566c51eb/ab49c5fa-021d-43f8-ab67-6cc64b2a0549.png
arena2,23,2044,83,Level1,\left(4-2^0\right)^4=81,f3677029-351b-43f3-9771-fdf2f5326e78/29689494-ba4d-4cc6-b62e-0072566c51eb/1eff27d7-3b8d-443e-8c62-7d56627c4677.png
arena2,23,2044,83,Level1,\left(4-2^0\right)^4=81,f3677029-351b-43f3-9771-fdf2f5326e78/29689494-ba4d-4cc6-b62e-0072566c51eb/d01f2c6f-dc33-4d19-9546-a45bec8cd87d.png
arena2,23,2044,83,Level1,\left(4^2\right)\cdot\left(4+0\right)=64,f3677029-351b-43f3-9771-fdf2f5326e78/29689494-ba4d-4cc6-b62e-0072566c51eb/5cc91478-1cb9-43cf-b67a-941232c79b12.png
arena2,23,2044,83,Level1,\left(\left(4\cdot4\right)\cdot2\right)+0=32,f3677029-351b-43f3-9771-fdf2f5326e78/29689494-ba4d-4cc6-b62e-0072566c51eb/36cb9afb-4802-4a57-8890-215203ca116f.png
arena2,23,2044,83,Level1,,f3677029-351b-43f3-9771-fdf2f5326e78/29689494-ba4d-4cc6-b62e-0072566c51eb/cae50e5c-66f0-4e39-b831-fc9a53f1539b.png
arena2,23,2044,83,Level1,,f3677029-351b-43f3-9771-fdf2f5326e78/29689494-ba4d-4cc6-b62e-0072566c51eb/06126009-2b32-4af0-8f1b-a0687690d106.png
arena2,23,2044,83,Level1,\left(\left(4+4\right)^2\right)+0=64,f3677029-351b-43f3-9771-fdf2f5326e78/29689494-ba4d-4cc6-b62e-0072566c51eb/4ba4c7cf-bf89-4b65-98ba-476cf39733cf.png
arena2,23,2044,83,Level1,\left(2+4^0\right)^4=81,f3677029-351b-43f3-9771-fdf2f5326e78/29689494-ba4d-4cc6-b62e-0072566c51eb/afddd76b-3ed3-4cc0-8d5b-d808b293be13.png
arena2,23,2044,83,Level1,\left(4-2^0\right)^4=81,f3677029-351b-43f3-9771-fdf2f5326e78/29689494-ba4d-4cc6-b62e-0072566c51eb/69b8d91d-c268-4774-9f93-8d775d8538ad.png
arena2,23,2044,83,Level1,,f3677029-351b-43f3-9771-fdf2f5326e78/29689494-ba4d-4cc6-b62e-0072566c51eb/3fc1792d-d1c1-4f42-9308-ba577a31c2b7.png
arena2,23,2044,83,Level1,,f3677029-351b-43f3-9771-fdf2f5326e78/29689494-ba4d-4cc6-b62e-0072566c51eb/ac1f6df5-a99a-4186-9703-11fe8eff08ce.png
arena2,23,2044,83,Level1,4^2\cdot4+0=64,f3677029-351b-43f3-9771-fdf2f5326e78/29689494-ba4d-4cc6-b62e-0072566c51eb/1c933814-9fb5-4f1d-9311-bd91ff98971c.png
arena2,23,2044,83,Level1,\left(4-2^0\right)^4=81,f3677029-351b-43f3-9771-fdf2f5326e78/29689494-ba4d-4cc6-b62e-0072566c51eb/0f6776e9-8f0b-4945-a574-a7dcc74ffe0a.png
arena2,23,2044,83,Level1,4^{4-2^0}=81,f3677029-351b-43f3-9771-fdf2f5326e78/29689494-ba4d-4cc6-b62e-0072566c51eb/2c5de875-9222-4861-8c30-52233494708e.png
arena2,23,2044,83,Level1,\left(\left(2+4^0\right)\right)^4=81,f3677029-351b-43f3-9771-fdf2f5326e78/29689494-ba4d-4cc6-b62e-0072566c51eb/832a705e-60dd-4878-83bc-21a0aee7f24a.png
arena2,23,2044,83,Level1,\left(2+4^0\right)^4=81,f3677029-351b-43f3-9771-fdf2f5326e78/29689494-ba4d-4cc6-b62e-0072566c51eb/f3f2ce85-8a03-48bb-b3bd-d00b0575afae.png
arena2,23,2044,83,Level1,\left(2^4\cdot4\right)+0=64,f3677029-351b-43f3-9771-fdf2f5326e78/29689494-ba4d-4cc6-b62e-0072566c51eb/c9e2f372-d356-43cf-8aef-2d0554415269.png
arena2,23,2044,83,Level1,\left(2+4^0\right)^4=81,f3677029-351b-43f3-9771-fdf2f5326e78/29689494-ba4d-4cc6-b62e-0072566c51eb/6c914892-e8df-4491-bb56-19a7d911402d.png
arena2,23,2044,83,Level1,4^{4-2^0}=81,f3677029-351b-43f3-9771-fdf2f5326e78/29689494-ba4d-4cc6-b62e-0072566c51eb/bf1be2b8-7957-4f22-8068-2b439230621c.png
